holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume,month,weekday,hour
None,282.21,0.0,0.0,90,Clouds,4479,October,Friday,18
None,281.69,0.0,0.0,75,Clouds,3804,October,Friday,19
None,281.26,0.0,0.0,90,Clouds,2908,October,Friday,20
None,280.66,0.0,0.0,92,Mist,2942,October,Friday,21
None,280.43,0.0,0.0,92,Drizzle,3077,October,Friday,22
None,280.43,0.0,0.0,92,Drizzle,3077,October,Friday,22
None,280.1,0.0,0.0,92,Mist,2051,October,Friday,23
None,280.1,0.0,0.0,92,Rain,2051,October,Friday,23
None,280.1,0.0,0.0,92,Drizzle,2051,October,Friday,23
None,280.06,0.0,0.0,92,Rain,1270,October,Saturday,0
None,280.06,0.0,0.0,92,Rain,1270,October,Saturday,0
None,280.28,0.0,0.0,96,Drizzle,773,October,Saturday,1
None,280.28,0.0,0.0,96,Rain,773,October,Saturday,1
None,280.38,0.0,0.0,96,Drizzle,589,October,Saturday,2
None,280.62,0.0,0.0,96,Drizzle,432,October,Saturday,3
None,280.62,0.0,0.0,96,Mist,432,October,Saturday,3
None,280.91,0.0,0.0,96,Mist,401,October,Saturday,4
None,280.91,0.0,0.0,96,Drizzle,401,October,Saturday,4
None,280.91,0.0,0.0,96,Rain,401,October,Saturday,4
None,280.96,0.0,0.0,96,Rain,759,October,Saturday,5
None,280.96,0.0,0.0,96,Mist,759,October,Saturday,5
None,280.96,0.0,0.0,96,Drizzle,759,October,Saturday,5
None,281.13,0.0,0.0,96,Rain,1313,October,Saturday,6
None,281.13,0.0,0.0,96,Mist,1313,October,Saturday,6
None,281.13,0.0,0.0,96,Drizzle,1313,October,Saturday,6
None,281.28,0.0,0.0,100,Rain,1824,October,Saturday,7
None,281.28,0.0,0.0,100,Mist,1824,October,Saturday,7
None,281.28,0.0,0.0,100,Drizzle,1824,October,Saturday,7
None,281.19,0.0,0.0,100,Rain,2787,October,Saturday,8
None,281.19,0.0,0.0,100,Mist,2787,October,Saturday,8
None,281.19,0.0,0.0,100,Drizzle,2787,October,Saturday,8
None,281.7,0.0,0.0,100,Rain,3713,October,Saturday,9
None,281.7,0.0,0.0,100,Drizzle,3713,October,Saturday,9
None,281.7,0.0,0.0,100,Mist,3713,October,Saturday,9
None,281.7,0.0,0.0,100,Drizzle,3713,October,Saturday,9
None,282.02,0.0,0.0,100,Rain,3815,October,Saturday,10
None,282.02,0.0,0.0,100,Drizzle,3815,October,Saturday,10
None,282.02,0.0,0.0,100,Mist,3815,October,Saturday,10
None,282.02,0.0,0.0,100,Rain,3815,October,Saturday,10
None,282.35,0.0,0.0,100,Rain,4339,October,Saturday,11
None,282.35,0.0,0.0,100,Mist,4339,October,Saturday,11
None,282.35,0.0,0.0,100,Drizzle,4339,October,Saturday,11
None,282.71,0.0,0.0,100,Rain,4613,October,Saturday,12
None,282.71,0.0,0.0,100,Mist,4613,October,Saturday,12
None,282.71,0.0,0.0,100,Rain,4613,October,Saturday,12
None,282.71,0.0,0.0,100,Rain,4613,October,Saturday,12
None,283.31,0.0,0.0,48,Rain,4507,October,Saturday,13
None,283.79,0.0,0.0,90,Clouds,4452,October,Saturday,14
None,284.2,0.0,0.0,75,Clouds,4636,October,Saturday,15
None,284.32,0.0,0.0,90,Clouds,4810,October,Saturday,16
None,284.13,0.0,0.0,75,Clouds,5125,October,Saturday,17
None,283.14,0.0,0.0,40,Clouds,4337,October,Saturday,18
None,281.4,0.0,0.0,40,Clouds,3644,October,Saturday,19
None,280.47,0.0,0.0,20,Clouds,3107,October,Saturday,20
None,279.52,0.0,0.0,20,Clouds,2929,October,Saturday,21
None,278.85,0.0,0.0,48,Mist,2865,October,Saturday,22
None,278.12,0.0,0.0,48,Fog,2340,October,Saturday,23
None,277.94,0.0,0.0,48,Mist,1372,October,Sunday,0
None,275.93,0.0,0.0,60,Fog,1928,October,Sunday,8
None,275.93,0.0,0.0,60,Mist,1928,October,Sunday,8
None,284.09,0.0,0.0,75,Clouds,4695,October,Sunday,17
None,282.6,0.0,0.0,75,Clouds,4335,October,Sunday,18
None,281.72,0.0,0.0,90,Clouds,1583,October,Sunday,22
None,281.26,0.0,0.0,90,Clouds,959,October,Sunday,23
None,281.29,0.0,0.0,75,Clouds,498,October,Monday,0
None,281.01,0.0,0.0,75,Clouds,306,October,Monday,1
None,280.57,0.0,0.0,40,Clouds,259,October,Monday,2
None,280.54,0.0,0.0,75,Clouds,324,October,Monday,3
None,279.37,0.0,0.0,8,Mist,806,October,Monday,4
None,279.18,0.0,0.0,8,Mist,2622,October,Monday,5
None,279.05,0.0,0.0,8,Mist,5456,October,Monday,6
None,282.7,0.0,0.0,38,Clear,4324,October,Monday,10
None,286.17,0.0,0.0,40,Clouds,4378,October,Monday,11
None,288.61,0.0,0.0,75,Clouds,4639,October,Monday,12
None,290.59,0.0,0.0,20,Clouds,4546,October,Monday,13
None,292.21,0.0,0.0,75,Clouds,5006,October,Monday,14
None,293.56,0.0,0.0,75,Clouds,5361,October,Monday,15
None,293.43,0.0,0.0,40,Clouds,6101,October,Monday,16
None,293.4,0.0,0.0,40,Clouds,5781,October,Monday,17
None,291.47,0.0,0.0,20,Clouds,4272,October,Monday,18
None,289.17,0.0,0.0,20,Clouds,3091,October,Monday,19
None,287.28,0.0,0.0,1,Clear,2434,October,Monday,20
None,286.1,0.0,0.0,1,Clear,1984,October,Monday,21
None,285.45,0.0,0.0,75,Clouds,1383,October,Monday,22
None,285.33,0.0,0.0,90,Clouds,959,October,Monday,23
None,285.07,0.0,0.0,90,Clouds,511,October,Tuesday,0
None,284.58,0.0,0.0,90,Clouds,346,October,Tuesday,1
None,283.88,0.0,0.0,75,Clouds,253,October,Tuesday,2
None,283.55,0.0,0.0,75,Clouds,349,October,Tuesday,3
None,282.85,0.0,0.0,20,Clouds,807,October,Tuesday,4
None,282.42,0.0,0.0,20,Clouds,2669,October,Tuesday,5
None,282.13,0.0,0.0,75,Clouds,5210,October,Tuesday,6
None,281.85,0.0,0.0,40,Clouds,6083,October,Tuesday,7
None,281.85,0.0,0.0,20,Clouds,5790,October,Tuesday,8
None,283.07,0.0,0.0,75,Clouds,5484,October,Tuesday,9
None,284.53,0.0,0.0,90,Clouds,4407,October,Tuesday,10
None,285.6,0.0,0.0,75,Clouds,4725,October,Tuesday,11
None,286.63,0.0,0.0,90,Clouds,4826,October,Tuesday,12
None,286.75,0.0,0.0,99,Rain,4945,October,Tuesday,13
None,287.97,0.0,0.0,90,Clouds,5065,October,Tuesday,14
None,288.54,0.0,0.0,99,Thunderstorm,5618,October,Tuesday,15
None,288.72,0.0,0.0,90,Clouds,6094,October,Tuesday,16
None,288.53,0.0,0.0,90,Clouds,5844,October,Tuesday,17
None,288.16,0.0,0.0,90,Clouds,4649,October,Tuesday,18
None,287.59,0.0,0.0,90,Clouds,3180,October,Tuesday,19
None,287.21,0.0,0.0,90,Clouds,2963,October,Tuesday,20
None,286.29,0.0,0.0,90,Clouds,2450,October,Tuesday,21
None,285.7,0.0,0.0,90,Clouds,1613,October,Tuesday,22
None,285.61,0.0,0.0,90,Clouds,1021,October,Tuesday,23
None,285.37,0.0,0.0,99,Drizzle,580,October,Wednesday,0
None,285.37,0.0,0.0,99,Mist,580,October,Wednesday,0
None,285.51,0.0,0.0,90,Clouds,298,October,Wednesday,1
None,285.6,0.0,0.0,100,Haze,261,October,Wednesday,2
None,285.99,0.0,0.0,100,Mist,408,October,Wednesday,3
None,285.99,0.0,0.0,100,Haze,408,October,Wednesday,3
None,285.94,0.0,0.0,100,Mist,793,October,Wednesday,4
None,285.94,0.0,0.0,100,Thunderstorm,793,October,Wednesday,4
None,285.97,0.0,0.0,90,Mist,2643,October,Wednesday,5
None,285.97,0.0,0.0,90,Rain,2643,October,Wednesday,5
None,285.97,0.0,0.0,90,Thunderstorm,2643,October,Wednesday,5
None,285.73,0.0,0.0,90,Mist,5593,October,Wednesday,6
None,285.73,0.0,0.0,90,Thunderstorm,5593,October,Wednesday,6
None,285.73,0.0,0.0,90,Rain,5593,October,Wednesday,6
None,285.73,0.0,0.0,90,Thunderstorm,5593,October,Wednesday,6
None,285.5,0.0,0.0,90,Rain,5722,October,Wednesday,7
None,285.5,0.0,0.0,90,Mist,5722,October,Wednesday,7
None,285.55,0.0,0.0,90,Drizzle,5607,October,Wednesday,8
None,285.55,0.0,0.0,90,Mist,5607,October,Wednesday,8
None,285.55,0.0,0.0,90,Rain,5607,October,Wednesday,8
None,285.55,0.0,0.0,90,Thunderstorm,5607,October,Wednesday,8
None,285.93,0.0,0.0,90,Drizzle,5492,October,Wednesday,9
None,285.93,0.0,0.0,90,Mist,5492,October,Wednesday,9
None,285.93,0.0,0.0,90,Rain,5492,October,Wednesday,9
None,286.34,0.0,0.0,90,Mist,4542,October,Wednesday,10
None,286.82,0.0,0.0,90,Mist,4720,October,Wednesday,11
None,286.82,0.0,0.0,90,Fog,4720,October,Wednesday,11
None,288.36,0.0,0.0,90,Mist,4982,October,Wednesday,12
None,288.36,0.0,0.0,90,Haze,4982,October,Wednesday,12
None,288.36,0.0,0.0,90,Fog,4982,October,Wednesday,12
None,289.08,0.0,0.0,90,Haze,5032,October,Wednesday,13
None,289.08,0.0,0.0,90,Mist,5032,October,Wednesday,13
None,289.08,0.0,0.0,90,Fog,5032,October,Wednesday,13
None,289.88,0.0,0.0,90,Mist,5212,October,Wednesday,14
None,289.88,0.0,0.0,90,Haze,5212,October,Wednesday,14
None,290.24,0.0,0.0,90,Mist,5661,October,Wednesday,15
None,290.24,0.0,0.0,90,Haze,5661,October,Wednesday,15
None,290.24,0.0,0.0,90,Rain,5661,October,Wednesday,15
None,290.01,0.0,0.0,90,Mist,5812,October,Wednesday,16
None,289.62,0.0,0.0,90,Haze,5855,October,Wednesday,17
None,289.62,0.0,0.0,90,Mist,5855,October,Wednesday,17
None,289.61,0.0,0.0,90,Haze,4416,October,Wednesday,18
None,289.61,0.0,0.0,90,Mist,4416,October,Wednesday,18
None,289.06,0.0,0.0,90,Mist,3118,October,Wednesday,19
None,288.34,0.0,0.0,75,Haze,2877,October,Wednesday,20
None,288.34,0.0,0.0,75,Mist,2877,October,Wednesday,20
None,287.06,0.0,0.0,20,Mist,2498,October,Wednesday,21
None,287.41,0.0,0.0,75,Mist,1701,October,Wednesday,22
None,287.52,0.0,0.0,90,Mist,1028,October,Wednesday,23
None,287.81,0.0,0.0,90,Mist,578,October,Thursday,0
None,287.29,0.0,0.0,75,Mist,354,October,Thursday,1
None,287.23,0.0,0.0,90,Mist,272,October,Thursday,2
None,286.44,0.0,0.0,90,Mist,370,October,Thursday,3
None,285.32,0.0,0.0,90,Mist,809,October,Thursday,4
None,285.32,0.0,0.0,90,Fog,809,October,Thursday,4
None,285.43,0.0,0.0,90,Mist,2641,October,Thursday,5
None,285.53,0.0,0.0,75,Mist,4957,October,Thursday,6
None,285.2,0.0,0.0,90,Mist,6036,October,Thursday,7
None,285.2,0.0,0.0,90,Fog,6036,October,Thursday,7
None,285.02,0.0,0.0,90,Mist,5309,October,Thursday,8
None,286.43,0.0,0.0,90,Mist,4438,October,Thursday,10
None,287.36,0.0,0.0,90,Mist,4723,October,Thursday,11
None,287.6,0.0,0.0,90,Mist,4879,October,Thursday,12
None,287.29,0.0,0.0,90,Clouds,5062,October,Thursday,13
None,286.41,0.0,0.0,90,Rain,5450,October,Thursday,14
None,286.41,0.0,0.0,90,Mist,5450,October,Thursday,14
None,286.41,0.0,0.0,90,Drizzle,5450,October,Thursday,14
None,286.41,0.0,0.0,90,Drizzle,5450,October,Thursday,14
None,285.8,0.0,0.0,90,Drizzle,5888,October,Thursday,15
None,285.8,0.0,0.0,90,Mist,5888,October,Thursday,15
None,285.8,0.0,0.0,90,Rain,5888,October,Thursday,15
None,285.8,0.0,0.0,90,Drizzle,5888,October,Thursday,15
None,285.8,0.0,0.0,90,Rain,5888,October,Thursday,15
None,285.29,0.0,0.0,90,Rain,6473,October,Thursday,16
None,285.29,0.0,0.0,90,Mist,6473,October,Thursday,16
None,285.29,0.0,0.0,90,Drizzle,6473,October,Thursday,16
None,284.77,0.0,0.0,90,Rain,6488,October,Thursday,17
None,284.77,0.0,0.0,90,Mist,6488,October,Thursday,17
None,284.77,0.0,0.0,90,Rain,6488,October,Thursday,17
None,284.29,0.0,0.0,90,Drizzle,5351,October,Thursday,18
None,284.29,0.0,0.0,90,Mist,5351,October,Thursday,18
None,284.29,0.0,0.0,90,Rain,5351,October,Thursday,18
None,284.29,0.0,0.0,90,Rain,5351,October,Thursday,18
None,283.79,0.0,0.0,90,Drizzle,3500,October,Thursday,19
None,283.79,0.0,0.0,90,Mist,3500,October,Thursday,19
None,283.79,0.0,0.0,90,Rain,3500,October,Thursday,19
None,283.44,0.0,0.0,90,Rain,2856,October,Thursday,20
None,283.44,0.0,0.0,90,Mist,2856,October,Thursday,20
None,283.44,0.0,0.0,90,Drizzle,2856,October,Thursday,20
None,283.22,0.0,0.0,90,Rain,2587,October,Thursday,21
None,283.22,0.0,0.0,90,Mist,2587,October,Thursday,21
None,283.22,0.0,0.0,90,Drizzle,2587,October,Thursday,21
None,282.82,0.0,0.0,90,Clouds,1979,October,Thursday,22
None,282.13,0.0,0.0,90,Clouds,1284,October,Thursday,23
None,281.05,0.0,0.0,90,Rain,665,October,Friday,0
None,281.05,0.0,0.0,90,Rain,665,October,Friday,0
None,281.05,0.0,0.0,90,Drizzle,665,October,Friday,0
None,280.44,0.0,0.0,90,Drizzle,432,October,Friday,1
None,280.44,0.0,0.0,90,Rain,432,October,Friday,1
None,280.07,0.0,0.0,90,Rain,326,October,Friday,2
None,280.07,0.0,0.0,90,Mist,326,October,Friday,2
None,280.07,0.0,0.0,90,Drizzle,326,October,Friday,2
None,279.54,0.0,0.0,90,Rain,380,October,Friday,3
None,279.54,0.0,0.0,90,Mist,380,October,Friday,3
None,279.54,0.0,0.0,90,Drizzle,380,October,Friday,3
None,279.54,0.0,0.0,90,Drizzle,380,October,Friday,3
None,278.93,0.0,0.0,90,Rain,705,October,Friday,4
None,278.93,0.0,0.0,90,Mist,705,October,Friday,4
None,278.93,0.0,0.0,90,Rain,705,October,Friday,4
None,278.93,0.0,0.0,90,Drizzle,705,October,Friday,4
None,278.93,0.0,0.0,90,Drizzle,705,October,Friday,4
None,278.27,0.0,0.0,90,Rain,2430,October,Friday,5
None,278.27,0.0,0.0,90,Mist,2430,October,Friday,5
None,278.27,0.0,0.0,90,Rain,2430,October,Friday,5
None,278.27,0.0,0.0,90,Thunderstorm,2430,October,Friday,5
None,278.07,0.0,0.0,90,Rain,5426,October,Friday,6
None,278.07,0.0,0.0,90,Mist,5426,October,Friday,6
None,278.07,0.0,0.0,90,Rain,5426,October,Friday,6
None,277.53,0.0,0.0,90,Rain,6499,October,Friday,7
None,277.53,0.0,0.0,90,Rain,6499,October,Friday,7
None,276.23,0.0,0.0,90,Rain,5856,October,Friday,8
None,276.23,0.0,0.0,90,Mist,5856,October,Friday,8
None,276.23,0.0,0.0,90,Rain,5856,October,Friday,8
None,275.66,0.0,0.0,90,Rain,5234,October,Friday,9
None,275.66,0.0,0.0,90,Mist,5234,October,Friday,9
None,275.66,0.0,0.0,90,Snow,5234,October,Friday,9
None,275.02,0.0,0.0,90,Rain,4695,October,Friday,10
None,275.02,0.0,0.0,90,Mist,4695,October,Friday,10
None,275.02,0.0,0.0,90,Rain,4695,October,Friday,10
None,275.02,0.0,0.0,90,Snow,4695,October,Friday,10
None,275.03,0.0,0.0,90,Rain,5341,October,Friday,11
None,275.03,0.0,0.0,90,Snow,5341,October,Friday,11
None,275.03,0.0,0.0,90,Mist,5341,October,Friday,11
None,275.03,0.0,0.0,90,Rain,5341,October,Friday,11
None,274.5,0.0,0.0,90,Mist,5943,October,Friday,12
None,274.5,0.0,0.0,90,Snow,5943,October,Friday,12
None,275.01,0.0,0.0,90,Snow,5874,October,Friday,13
None,275.38,0.0,0.0,90,Snow,5879,October,Friday,14
None,275.38,0.0,0.0,90,Mist,5879,October,Friday,14
None,275.85,0.0,0.0,90,Snow,6060,October,Friday,15
None,276.56,0.0,0.0,90,Clouds,6348,October,Friday,16
None,276.7,0.0,0.0,90,Clouds,5955,October,Friday,17
None,276.71,0.0,0.0,90,Clouds,5341,October,Friday,18
None,276.43,0.0,0.0,90,Clouds,4144,October,Friday,19
None,276.23,0.0,0.0,90,Clouds,3249,October,Friday,20
None,275.99,0.0,0.0,75,Clouds,3017,October,Friday,21
None,276.28,0.0,0.0,90,Clouds,2765,October,Friday,22
None,276.28,0.0,0.0,90,Clouds,1894,October,Friday,23
None,276.01,0.0,0.0,90,Clouds,1159,October,Saturday,0
None,275.36,0.0,0.0,90,Clouds,822,October,Saturday,1
None,274.93,0.0,0.0,20,Clouds,641,October,Saturday,2
None,274.28,0.0,0.0,20,Clouds,411,October,Saturday,3
None,274.01,0.0,0.0,1,Clear,468,October,Saturday,4
None,273.71,0.0,0.0,1,Clear,723,October,Saturday,5
None,273.43,0.0,0.0,1,Clear,1415,October,Saturday,6
None,273.65,0.0,0.0,20,Clouds,2191,October,Saturday,7
None,274.58,0.0,0.0,75,Clouds,3185,October,Saturday,8
None,275.39,0.0,0.0,90,Clouds,4076,October,Saturday,9
None,275.44,0.0,0.0,0,Clear,4522,October,Saturday,10
None,276.11,0.0,0.0,90,Clouds,6012,October,Saturday,11
None,276.48,0.0,0.0,90,Clouds,5975,October,Saturday,12
None,276.5,0.0,0.0,90,Clouds,5307,October,Saturday,13
None,276.56,0.0,0.0,90,Clouds,4678,October,Saturday,14
None,276.61,0.0,0.0,90,Clouds,4405,October,Saturday,15
None,276.9,0.0,0.0,90,Clouds,4403,October,Saturday,16
None,276.61,0.0,0.0,90,Clouds,4311,October,Saturday,17
None,276.34,0.0,0.0,90,Clouds,4198,October,Saturday,18
None,275.96,0.0,0.0,90,Clouds,3475,October,Saturday,19
None,275.6,0.0,0.0,90,Clouds,3078,October,Saturday,20
None,274.86,0.0,0.0,90,Clouds,2931,October,Saturday,21
None,274.05,0.0,0.0,20,Clouds,2941,October,Saturday,22
None,273.62,0.0,0.0,20,Clouds,2240,October,Saturday,23
None,273.52,0.0,0.0,20,Clouds,1564,October,Sunday,0
None,273.54,0.0,0.0,90,Clouds,795,October,Sunday,1
None,273.63,0.0,0.0,90,Clouds,447,October,Sunday,2
None,273.63,0.0,0.0,90,Clouds,443,October,Sunday,3
None,273.22,0.0,0.0,90,Clouds,330,October,Sunday,4
None,272.75,0.0,0.0,75,Clouds,453,October,Sunday,5
None,272.16,0.0,0.0,75,Clouds,755,October,Sunday,6
None,271.06,0.0,0.0,20,Clouds,953,October,Sunday,7
None,270.68,0.0,0.0,1,Clear,1650,October,Sunday,8
None,272.6,0.0,0.0,1,Clear,2442,October,Sunday,9
None,274.06,0.0,0.0,1,Clear,3230,October,Sunday,10
None,275.81,0.0,0.0,1,Clear,3575,October,Sunday,11
None,277.54,0.0,0.0,20,Clouds,4139,October,Sunday,12
None,278.54,0.0,0.0,40,Clouds,3892,October,Sunday,13
None,278.97,0.0,0.0,40,Clouds,3989,October,Sunday,14
None,278.91,0.0,0.0,75,Clouds,4294,October,Sunday,15
None,278.81,0.0,0.0,75,Clouds,4521,October,Sunday,16
None,278.27,0.0,0.0,75,Clouds,4280,October,Sunday,17
None,276.67,0.0,0.0,75,Clouds,3945,October,Sunday,18
None,275.86,0.0,0.0,75,Clouds,3169,October,Sunday,19
None,274.29,0.0,0.0,75,Clouds,2772,October,Sunday,20
None,273.37,0.0,0.0,75,Clouds,2213,October,Sunday,21
None,272.77,0.0,0.0,75,Clouds,1570,October,Sunday,22
None,272.01,0.0,0.0,75,Clouds,1065,October,Sunday,23
None,271.78,0.0,0.0,40,Clouds,530,October,Monday,0
None,271.41,0.0,0.0,75,Haze,331,October,Monday,1
None,271.46,0.0,0.0,75,Mist,270,October,Monday,2
None,271.76,0.0,0.0,75,Clouds,316,October,Monday,3
None,272.24,0.0,0.0,90,Clouds,799,October,Monday,4
None,271.98,0.0,0.0,90,Clouds,2513,October,Monday,5
None,271.53,0.0,0.0,40,Clouds,5503,October,Monday,6
None,271.46,0.0,0.0,40,Clouds,6642,October,Monday,7
None,271.7,0.0,0.0,40,Clouds,6195,October,Monday,8
None,273.26,0.0,0.0,75,Clouds,5246,October,Monday,9
None,274.9,0.0,0.0,90,Clouds,4460,October,Monday,10
None,276.33,0.0,0.0,90,Clouds,4580,October,Monday,11
None,277.58,0.0,0.0,90,Snow,4771,October,Monday,12
None,278.5,0.0,0.0,90,Clouds,4836,October,Monday,13
None,279.3,0.0,0.0,90,Clouds,5138,October,Monday,14
None,279.89,0.0,0.0,90,Clouds,5606,October,Monday,15
None,280.11,0.0,0.0,40,Clouds,6120,October,Monday,16
None,279.82,0.0,0.0,40,Clouds,5985,October,Monday,17
None,278.69,0.0,0.0,40,Clouds,4418,October,Monday,18
None,277.75,0.0,0.0,40,Clouds,3089,October,Monday,19
None,276.77,0.0,0.0,40,Clouds,2636,October,Monday,20
None,276.61,0.0,0.0,75,Clouds,2117,October,Monday,21
None,276.06,0.0,0.0,75,Clouds,1437,October,Monday,22
None,275.22,0.0,0.0,20,Clouds,920,October,Monday,23
None,274.75,0.0,0.0,20,Clouds,600,October,Tuesday,0
None,274.24,0.0,0.0,20,Clouds,393,October,Tuesday,1
None,273.47,0.0,0.0,20,Clouds,298,October,Tuesday,2
None,273.5,0.0,0.0,1,Clear,352,October,Tuesday,3
None,273.15,0.0,0.0,75,Clouds,762,October,Tuesday,4
None,273.0,0.0,0.0,20,Clouds,2519,October,Tuesday,5
None,272.69,0.0,0.0,20,Clouds,5478,October,Tuesday,6
None,273.08,0.0,0.0,40,Clouds,6728,October,Tuesday,7
None,273.91,0.0,0.0,75,Clouds,5972,October,Tuesday,8
None,274.82,0.0,0.0,75,Clouds,5280,October,Tuesday,9
None,276.16,0.0,0.0,75,Clouds,4626,October,Tuesday,10
None,277.69,0.0,0.0,90,Clouds,4947,October,Tuesday,11
None,278.47,0.0,0.0,90,Clouds,5125,October,Tuesday,12
None,279.12,0.0,0.0,90,Clouds,5130,October,Tuesday,13
None,279.28,0.0,0.0,90,Clouds,5394,October,Tuesday,14
None,280.19,0.0,0.0,90,Clouds,5837,October,Tuesday,15
None,280.5,0.0,0.0,90,Clouds,6222,October,Tuesday,16
None,280.3,0.0,0.0,90,Clouds,5992,October,Tuesday,17
None,279.58,0.0,0.0,75,Clouds,4578,October,Tuesday,18
None,278.78,0.0,0.0,75,Clouds,3246,October,Tuesday,19
None,278.5,0.0,0.0,90,Clouds,2834,October,Tuesday,20
None,276.93,0.0,0.0,75,Clouds,2578,October,Tuesday,21
None,276.03,0.0,0.0,40,Clouds,1979,October,Tuesday,22
None,275.01,0.0,0.0,40,Clouds,1326,October,Tuesday,23
None,273.87,0.0,0.0,40,Clouds,541,October,Wednesday,0
None,272.99,0.0,0.0,1,Clear,346,October,Wednesday,1
None,272.41,0.0,0.0,1,Clear,265,October,Wednesday,2
None,272.31,0.0,0.0,1,Clear,338,October,Wednesday,3
None,272.39,0.0,0.0,1,Clear,765,October,Wednesday,4
None,271.73,0.0,0.0,1,Clear,2611,October,Wednesday,5
None,271.54,0.0,0.0,1,Clear,5577,October,Wednesday,6
None,271.12,0.0,0.0,1,Clear,6908,October,Wednesday,7
None,271.17,0.0,0.0,20,Clouds,6079,October,Wednesday,8
None,273.11,0.0,0.0,20,Clouds,5309,October,Wednesday,9
None,276.01,0.0,0.0,20,Clouds,4567,October,Wednesday,10
None,278.27,0.0,0.0,20,Clouds,4804,October,Wednesday,11
None,279.84,0.0,0.0,20,Clouds,5041,October,Wednesday,12
None,280.68,0.0,0.0,40,Clouds,5051,October,Wednesday,13
None,281.22,0.0,0.0,20,Clouds,5274,October,Wednesday,14
None,281.8,0.0,0.0,20,Clouds,5936,October,Wednesday,15
None,282.2,0.0,0.0,40,Clouds,6128,October,Wednesday,16
None,281.48,0.0,0.0,20,Clouds,5821,October,Wednesday,17
None,280.0,0.0,0.0,20,Clouds,4040,October,Wednesday,18
None,278.48,0.0,0.0,20,Clouds,2711,October,Wednesday,19
None,276.86,0.0,0.0,20,Clouds,2690,October,Wednesday,20
None,275.45,0.0,0.0,1,Clear,2539,October,Wednesday,21
None,274.05,0.0,0.0,1,Clear,1925,October,Wednesday,22
None,272.75,0.0,0.0,1,Clear,1471,October,Wednesday,23
None,271.73,0.0,0.0,1,Clear,716,November,Thursday,0
None,270.91,0.0,0.0,1,Clear,453,November,Thursday,1
None,270.15,0.0,0.0,1,Clear,324,November,Thursday,2
None,269.68,0.0,0.0,1,Clear,390,November,Thursday,3
None,269.44,0.0,0.0,1,Clear,775,November,Thursday,4
None,268.96,0.0,0.0,1,Clear,2572,November,Thursday,5
None,268.61,0.0,0.0,1,Clear,5595,November,Thursday,6
None,268.74,0.0,0.0,1,Clear,6852,November,Thursday,7
None,268.45,0.0,0.0,20,Clouds,5892,November,Thursday,8
None,270.9,0.0,0.0,1,Clear,5327,November,Thursday,9
None,273.45,0.0,0.0,1,Clear,4756,November,Thursday,10
None,275.9,0.0,0.0,20,Clouds,5073,November,Thursday,11
None,278.7,0.0,0.0,20,Clouds,5286,November,Thursday,12
None,280.25,0.0,0.0,20,Clouds,5189,November,Thursday,13
None,281.67,0.0,0.0,1,Clear,5495,November,Thursday,14
None,283.03,0.0,0.0,1,Clear,5713,November,Thursday,15
None,283.13,0.0,0.0,1,Clear,6317,November,Thursday,16
None,283.04,0.0,0.0,20,Clouds,6306,November,Thursday,17
None,281.3,0.0,0.0,20,Clouds,4867,November,Thursday,18
None,279.84,0.0,0.0,40,Clouds,3501,November,Thursday,19
None,278.88,0.0,0.0,40,Clouds,3110,November,Thursday,20
None,278.51,0.0,0.0,90,Clouds,2727,November,Thursday,21
None,279.26,0.0,0.0,90,Clouds,1825,November,Thursday,22
None,279.21,0.0,0.0,90,Drizzle,1222,November,Thursday,23
None,278.85,0.0,0.0,90,Clouds,611,November,Friday,0
None,277.59,0.0,0.0,75,Haze,441,November,Friday,1
None,277.01,0.0,0.0,40,Clouds,331,November,Friday,2
None,277.15,0.0,0.0,75,Clouds,365,November,Friday,3
None,277.9,0.0,0.0,75,Clouds,708,November,Friday,4
None,278.31,0.0,0.0,90,Clouds,2379,November,Friday,5
None,278.63,0.0,0.0,90,Clouds,5236,November,Friday,6
None,278.22,0.0,0.0,90,Clouds,6509,November,Friday,7
None,277.58,0.0,0.0,75,Clouds,5723,November,Friday,8
None,278.02,0.0,0.0,40,Clouds,5239,November,Friday,9
None,278.37,0.0,0.0,90,Clouds,4723,November,Friday,10
None,278.78,0.0,0.0,90,Clouds,5330,November,Friday,11
None,278.78,0.0,0.0,75,Clouds,5403,November,Friday,12
None,279.59,0.0,0.0,75,Clouds,5446,November,Friday,13
None,279.64,0.0,0.0,1,Clear,5669,November,Friday,14
None,280.0,0.0,0.0,40,Clouds,6093,November,Friday,15
None,279.76,0.0,0.0,40,Clouds,6323,November,Friday,16
None,278.9,0.0,0.0,40,Clouds,5856,November,Friday,17
None,277.06,0.0,0.0,40,Clouds,4987,November,Friday,18
None,275.29,0.0,0.0,40,Clouds,3681,November,Friday,19
None,274.98,0.0,0.0,20,Clouds,2902,November,Friday,20
